"","state","county","winner"
"1928","Kentucky","Oldham","Republican"
"1929","Kentucky","Owen","Republican"
"1930","Kentucky","Owsley","Republican"
"1931","Kentucky","Pendleton","Republican"
"1932","Kentucky","Perry","Republican"
"1933","Kentucky","Pike","Republican"
"1934","Kentucky","Powell","Republican"
"1935","Kentucky","Pulaski","Republican"
"1936","Kentucky","Robertson","Republican"
"1937","Kentucky","Rockcastle","Republican"
"1938","Kentucky","Rowan","Republican"
"1939","Kentucky","Russell","Republican"
"1940","Kentucky","Scott","Republican"
"1941","Kentucky","Shelby","Republican"
"1942","Kentucky","Simpson","Republican"
"1943","Kentucky","Spencer","Republican"
"1944","Kentucky","Taylor","Republican"
"1945","Kentucky","Todd","Republican"
"1946","Kentucky","Trigg","Republican"
"1947","Kentucky","Trimble","Republican"
"1948","Kentucky","Union","Republican"
"1949","Kentucky","Warren","Republican"
"1950","Kentucky","Washington","Republican"
"1951","Kentucky","Wayne","Republican"
"1952","Kentucky","Webster","Republican"
"1953","Kentucky","Whitley","Republican"
"1954","Kentucky","Wolfe","Republican"
"1955","Kentucky","Woodford","Republican"
"1956","Louisiana","Acadia","Republican"
"1957","Louisiana","Allen","Republican"
"1958","Louisiana","Ascension","Republican"
"1959","Louisiana","Assumption","Republican"
"1960","Louisiana","Avoyelles","Republican"
"1961","Louisiana","Beauregard","Republican"
"1962","Louisiana","Bienville","Republican"
"1963","Louisiana","Bossier","Republican"
"1964","Louisiana","Caddo","Democrat"
"1965","Louisiana","Calcasieu","Republican"
"1966","Louisiana","Caldwell","Republican"
"1967","Louisiana","Cameron","Republican"
"1968","Louisiana","Catahoula","Republican"
"1969","Louisiana","Claiborne","Republican"
"1970","Louisiana","Concordia","Republican"
"1971","Louisiana","De Soto","Republican"
"1972","Louisiana","East Baton Rouge","Democrat"
"1973","Louisiana","East Carroll","Democrat"
"1974","Louisiana","East Feliciana","Republican"
"1975","Louisiana","Evangeline","Republican"
"1976","Louisiana","Franklin","Republican"
"1977","Louisiana","Grant","Republican"
"1978","Louisiana","Iberia","Republican"
"1979","Louisiana","Iberville","Democrat"
"1980","Louisiana","Jackson","Republican"
"1981","Louisiana","Jefferson","Republican"
"1982","Louisiana","Jefferson Davis","Republican"
"1983","Louisiana","Lafayette","Republican"
"1984","Louisiana","Lafourche","Republican"
"1985","Louisiana","La Salle","Republican"
"1986","Louisiana","Lincoln","Republican"
"1987","Louisiana","Livingston","Republican"
"1988","Louisiana","Madison","Democrat"
"1989","Louisiana","Morehouse","Republican"
"1990","Louisiana","Natchitoches","Republican"
"1991","Louisiana","Orleans","Democrat"
"1992","Louisiana","Ouachita","Republican"
"1993","Louisiana","Plaquemines","Republican"
"1994","Louisiana","Pointe Coupee","Republican"
"1995","Louisiana","Rapides","Republican"
"1996","Louisiana","Red River","Republican"
"1997","Louisiana","Richland","Republican"
"1998","Louisiana","Sabine","Republican"
"1999","Louisiana","St. Bernard","Republican"
"2000","Louisiana","St. Charles","Republican"
"2001","Louisiana","St. Helena","Democrat"
"2002","Louisiana","St. James","Democrat"
"2003","Louisiana","St. John The Baptist","Democrat"
"2004","Louisiana","St. Landry","Republican"
"2005","Louisiana","St. Martin","Republican"
"2006","Louisiana","St. Mary","Republican"
"2007","Louisiana","St. Tammany","Republican"
"2008","Louisiana","Tangipahoa","Republican"
"2009","Louisiana","Tensas","Democrat"
"2010","Louisiana","Terrebonne","Republican"
"2011","Louisiana","Union","Republican"
"2012","Louisiana","Vermilion","Republican"
"2013","Louisiana","Vernon","Republican"
"2014","Louisiana","Washington","Republican"
"2015","Louisiana","Webster","Republican"
"2016","Louisiana","West Baton Rouge","Republican"
"2017","Louisiana","West Carroll","Republican"
"2018","Louisiana","West Feliciana","Republican"
"2019","Louisiana","Winn","Republican"
"2020","Maine","Androscoggin","Republican"
"2021","Maine","Aroostook","Republican"
"2022","Maine","Cumberland","Democrat"
"2023","Maine","Franklin","Republican"
"2024","Maine","Hancock","Democrat"
"2025","Maine","Kennebec","Democrat"
"2026","Maine","Knox","Democrat"
"2027","Maine","Lincoln","Democrat"
"2028","Maine","Oxford","Republican"
"2029","Maine","Penobscot","Republican"
"2030","Maine","Piscataquis","Republican"
"2031","Maine","Sagadahoc","Democrat"
"2032","Maine","Somerset","Republican"
"2033","Maine","Waldo","Democrat"
"2034","Maine","Washington","Republican"
"2035","Maine","York","Democrat"
"2036","Michigan","Alcona","Republican"
"2037","Michigan","Alger","Republican"
"2038","Michigan","Allegan","Republican"
"2039","Michigan","Alpena","Republican"
"2040","Michigan","Antrim","Republican"
"2041","Michigan","Arenac","Republican"
"2042","Michigan","Baraga","Republican"
"2043","Michigan","Barry","Republican"
"2044","Michigan","Bay","Republican"
"2045","Michigan","Benzie","Republican"
"2046","Michigan","Berrien","Republican"
"2047","Michigan","Branch","Republican"
"2048","Michigan","Calhoun","Republican"
"2049","Michigan","Cass","Republican"
"2050","Michigan","Charlevoix","Republican"
"2051","Michigan","Cheboygan","Republican"
"2052","Michigan","Chippewa","Republican"
"2053","Michigan","Clare","Republican"
"2054","Michigan","Clinton","Republican"
"2055","Michigan","Crawford","Republican"
"2056","Michigan","Delta","Republican"
"2057","Michigan","Dickinson","Republican"
"2058","Michigan","Eaton","Republican"
"2059","Michigan","Emmet","Republican"
"2060","Michigan","Genesee","Democrat"
"2061","Michigan","Gladwin","Republican"
"2062","Michigan","Gogebic","Republican"
"2063","Michigan","Grand Traverse","Republican"
"2064","Michigan","Gratiot","Republican"
"2065","Michigan","Hillsdale","Republican"
"2066","Michigan","Houghton","Republican"
"2067","Michigan","Huron","Republican"
"2068","Michigan","Ingham","Democrat"
"2069","Michigan","Ionia","Republican"
"2070","Michigan","Iosco","Republican"
"2071","Michigan","Iron","Republican"
"2072","Michigan","Isabella","Republican"
"2073","Michigan","Jackson","Republican"
"2074","Michigan","Kalamazoo","Democrat"
"2075","Michigan","Kalkaska","Republican"
"2076","Michigan","Kent","Democrat"
"2077","Michigan","Keweenaw","Republican"
"2078","Michigan","Lake","Republican"
"2079","Michigan","Lapeer","Republican"
"2080","Michigan","Leelanau","Democrat"
"2081","Michigan","Lenawee","Republican"
"2082","Michigan","Livingston","Republican"
"2083","Michigan","Luce","Republican"
"2084","Michigan","Mackinac","Republican"
"2085","Michigan","Macomb","Republican"
"2086","Michigan","Manistee","Republican"
"2087","Michigan","Marquette","Democrat"
"2088","Michigan","Mason","Republican"
"2089","Michigan","Mecosta","Republican"
"2090","Michigan","Menominee","Republican"
"2091","Michigan","Midland","Republican"
"2092","Michigan","Missaukee","Republican"
"2093","Michigan","Monroe","Republican"
"2094","Michigan","Montcalm","Republican"
"2095","Michigan","Montmorency","Republican"
"2096","Michigan","Muskegon","Democrat"
"2097","Michigan","Newaygo","Republican"
"2098","Michigan","Oakland","Democrat"
"2099","Michigan","Oceana","Republican"
"2100","Michigan","Ogemaw","Republican"
"2101","Michigan","Ontonagon","Republican"
"2102","Michigan","Osceola","Republican"
"2103","Michigan","Oscoda","Republican"
"2104","Michigan","Otsego","Republican"
"2105","Michigan","Ottawa","Republican"
"2106","Michigan","Presque Isle","Republican"
"2107","Michigan","Roscommon","Republican"
"2108","Michigan","Saginaw","Democrat"
"2109","Michigan","St. Clair","Republican"
"2110","Michigan","St. Joseph","Republican"
"2111","Michigan","Sanilac","Republican"
"2112","Michigan","Schoolcraft","Republican"
"2113","Michigan","Shiawassee","Republican"
"2114","Michigan","Tuscola","Republican"
"2115","Michigan","Van Buren","Republican"
"2116","Michigan","Washtenaw","Democrat"
"2117","Michigan","Wayne","Democrat"
"2118","Michigan","Wexford","Republican"
"2119","Minnesota","Aitkin","Republican"
"2120","Minnesota","Anoka","Republican"
"2121","Minnesota","Becker","Republican"
"2122","Minnesota","Beltrami","Republican"
"2123","Minnesota","Benton","Republican"
"2124","Minnesota","Big Stone","Republican"
"2125","Minnesota","Blue Earth","Democrat"
"2126","Minnesota","Brown","Republican"
"2127","Minnesota","Carlton","Democrat"
"2128","Minnesota","Carver","Republican"
"2129","Minnesota","Cass","Republican"
"2130","Minnesota","Chippewa","Republican"
"2131","Minnesota","Chisago","Republican"
"2132","Minnesota","Clay","Democrat"
"2133","Minnesota","Clearwater","Republican"
"2134","Minnesota","Cook","Democrat"
"2135","Minnesota","Cottonwood","Republican"
"2136","Minnesota","Crow Wing","Republican"
"2137","Minnesota","Dakota","Democrat"
"2138","Minnesota","Dodge","Republican"
"2139","Minnesota","Douglas","Republican"
"2140","Minnesota","Faribault","Republican"
"2141","Minnesota","Fillmore","Republican"
"2142","Minnesota","Freeborn","Republican"
"2143","Minnesota","Goodhue","Republican"
"2144","Minnesota","Grant","Republican"
"2145","Minnesota","Hennepin","Democrat"
"2146","Minnesota","Houston","Republican"
"2147","Minnesota","Hubbard","Republican"
"2148","Minnesota","Isanti","Republican"
"2149","Minnesota","Itasca","Republican"
"2150","Minnesota","Jackson","Republican"
"2151","Minnesota","Kanabec","Republican"
"2152","Minnesota","Kandiyohi","Republican"
"2153","Minnesota","Kittson","Republican"
"2154","Minnesota","Koochiching","Republican"
"2155","Minnesota","Lac Qui Parle","Republican"
"2156","Minnesota","Lake","Democrat"
"2157","Minnesota","Lake Of The Woods","Republican"
"2158","Minnesota","Le Sueur","Republican"
"2159","Minnesota","Lincoln","Republican"
"2160","Minnesota","Lyon","Republican"
"2161","Minnesota","Mcleod","Republican"
"2162","Minnesota","Mahnomen","Republican"
"2163","Minnesota","Marshall","Republican"
"2164","Minnesota","Martin","Republican"
"2165","Minnesota","Meeker","Republican"
"2166","Minnesota","Mille Lacs","Republican"
"2167","Minnesota","Morrison","Republican"
"2168","Minnesota","Mower","Republican"
"2169","Minnesota","Murray","Republican"
"2170","Minnesota","Nicollet","Democrat"
"2171","Minnesota","Nobles","Republican"
"2172","Minnesota","Norman","Republican"
"2173","Minnesota","Olmsted","Democrat"
"2174","Minnesota","Otter Tail","Republican"
"2175","Minnesota","Pennington","Republican"
"2176","Minnesota","Pine","Republican"
"2177","Minnesota","Pipestone","Republican"
"2178","Minnesota","Polk","Republican"
"2179","Minnesota","Pope","Republican"
"2180","Minnesota","Ramsey","Democrat"
"2181","Minnesota","Red Lake","Republican"
"2182","Minnesota","Redwood","Republican"
"2183","Minnesota","Renville","Republican"
"2184","Minnesota","Rice","Republican"
"2185","Minnesota","Rock","Republican"
"2186","Minnesota","Roseau","Republican"
"2187","Minnesota","Saint Louis","Democrat"
"2188","Minnesota","Scott","Republican"
"2189","Minnesota","Sherburne","Republican"
"2190","Minnesota","Sibley","Republican"
"2191","Minnesota","Stearns","Republican"
"2192","Minnesota","Steele","Republican"
"2193","Minnesota","Stevens","Republican"
"2194","Minnesota","Swift","Republican"
"2195","Minnesota","Todd","Republican"
"2196","Minnesota","Traverse","Republican"
"2197","Minnesota","Wabasha","Republican"
"2198","Minnesota","Wadena","Republican"
"2199","Minnesota","Waseca","Republican"
"2200","Minnesota","Washington","Democrat"
"2201","Minnesota","Watonwan","Republican"
"2202","Minnesota","Wilkin","Republican"
"2203","Minnesota","Winona","Democrat"
"2204","Minnesota","Wright","Republican"
"2205","Minnesota","Yellow Medicine","Republican"
"2206","Mississippi","Adams","Democrat"
"2207","Mississippi","Alcorn","Republican"
"2208","Mississippi","Amite","Republican"
"2209","Mississippi","Attala","Republican"
"2210","Mississippi","Benton","Republican"
"2211","Mississippi","Bolivar","Democrat"
"2212","Mississippi","Calhoun","Republican"
"2213","Mississippi","Carroll","Republican"
"2214","Mississippi","Chickasaw","Republican"
"2215","Mississippi","Choctaw","Republican"
"2216","Mississippi","Claiborne","Democrat"
"2217","Mississippi","Clarke","Republican"
"2218","Mississippi","Clay","Democrat"
"2219","Mississippi","Coahoma","Democrat"
"2220","Mississippi","Copiah","Democrat"
"2221","Mississippi","Covington","Republican"
"2222","Mississippi","Desoto","Republican"
"2223","Mississippi","Forrest","Republican"
"2224","Mississippi","Franklin","Republican"
"2225","Mississippi","George","Republican"
"2226","Mississippi","Greene","Republican"
"2227","Mississippi","Grenada","Republican"
"2228","Mississippi","Hancock","Republican"
"2229","Mississippi","Harrison","Republican"
"2230","Mississippi","Hinds","Democrat"
"2231","Mississippi","Holmes","Democrat"
"2232","Mississippi","Humphreys","Democrat"
"2233","Mississippi","Issaquena","Democrat"
"2234","Mississippi","Itawamba","Republican"
"2235","Mississippi","Jackson","Republican"
"2236","Mississippi","Jasper","Democrat"
"2237","Mississippi","Jefferson","Democrat"
"2238","Mississippi","Jefferson Davis","Democrat"
"2239","Mississippi","Jones","Republican"
"2240","Mississippi","Kemper","Democrat"
"2241","Mississippi","Lafayette","Republican"
"2242","Mississippi","Lamar","Republican"
"2243","Mississippi","Lauderdale","Republican"
"2244","Mississippi","Lawrence","Republican"
"2245","Mississippi","Leake","Republican"
"2246","Mississippi","Lee","Republican"
"2247","Mississippi","Leflore","Democrat"
"2248","Mississippi","Lincoln","Republican"
"2249","Mississippi","Lowndes","Republican"
"2250","Mississippi","Madison","Republican"
"2251","Mississippi","Marion","Republican"
"2252","Mississippi","Marshall","Democrat"
"2253","Mississippi","Monroe","Republican"
"2254","Mississippi","Montgomery","Republican"
"2255","Mississippi","Neshoba","Republican"
"2256","Mississippi","Newton","Republican"
"2257","Mississippi","Noxubee","Democrat"
"2258","Mississippi","Oktibbeha","Democrat"
"2259","Mississippi","Panola","Republican"
"2260","Mississippi","Pearl River","Republican"
"2261","Mississippi","Perry","Republican"
"2262","Mississippi","Pike","Democrat"
"2263","Mississippi","Pontotoc","Republican"
"2264","Mississippi","Prentiss","Republican"
"2265","Mississippi","Quitman","Democrat"
"2266","Mississippi","Rankin","Republican"
"2267","Mississippi","Scott","Republican"
"2268","Mississippi","Sharkey","Democrat"
"2269","Mississippi","Simpson","Republican"
"2270","Mississippi","Smith","Republican"
"2271","Mississippi","Stone","Republican"
"2272","Mississippi","Sunflower","Democrat"
"2273","Mississippi","Tallahatchie","Democrat"
"2274","Mississippi","Tate","Republican"
"2275","Mississippi","Tippah","Republican"
"2276","Mississippi","Tishomingo","Republican"
"2277","Mississippi","Tunica","Democrat"
"2278","Mississippi","Union","Republican"
"2279","Mississippi","Walthall","Republican"
"2280","Mississippi","Warren","Democrat"
"2281","Mississippi","Washington","Democrat"
"2282","Mississippi","Wayne","Republican"
"2283","Mississippi","Webster","Republican"
"2284","Mississippi","Wilkinson","Democrat"
"2285","Mississippi","Winston","Republican"
"2286","Mississippi","Yalobusha","Republican"
"2287","Mississippi","Yazoo","Democrat"
"2288","Missouri","Adair","Republican"
"2289","Missouri","Andrew","Republican"
"2290","Missouri","Atchison","Republican"
"2291","Missouri","Audrain","Republican"
"2292","Missouri","Barry","Republican"
"2293","Missouri","Barton","Republican"
"2294","Missouri","Bates","Republican"
"2295","Missouri","Benton","Republican"
"2296","Missouri","Bollinger","Republican"
"2297","Missouri","Boone","Democrat"
"2298","Missouri","Buchanan","Republican"
"2299","Missouri","Butler","Republican"
"2300","Missouri","Caldwell","Republican"
"2301","Missouri","Callaway","Republican"
"2302","Missouri","Camden","Republican"
"2303","Missouri","Cape Girardeau","Republican"
"2304","Missouri","Carroll","Republican"
"2305","Missouri","Carter","Republican"
"2306","Missouri","Cass","Republican"
"2307","Missouri","Cedar","Republican"
"2308","Missouri","Chariton","Republican"
"2309","Missouri","Christian","Republican"
"2310","Missouri","Clark","Republican"
"2311","Missouri","Clay","Republican"
"2312","Missouri","Clinton","Republican"
"2313","Missouri","Cole","Republican"
"2314","Missouri","Cooper","Republican"
"2315","Missouri","Crawford","Republican"
"2316","Missouri","Dade","Republican"
"2317","Missouri","Dallas","Republican"
"2318","Missouri","Daviess","Republican"
"2319","Missouri","Dekalb","Republican"
"2320","Missouri","Dent","Republican"
"2321","Missouri","Douglas","Republican"
"2322","Missouri","Dunklin","Republican"
"2323","Missouri","Franklin","Republican"
"2324","Missouri","Gasconade","Republican"
"2325","Missouri","Gentry","Republican"
"2326","Missouri","Greene","Republican"
"2327","Missouri","Grundy","Republican"
"2328","Missouri","Harrison","Republican"
"2329","Missouri","Henry","Republican"
"2330","Missouri","Hickory","Republican"
"2331","Missouri","Holt","Republican"
